Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2008,Whiting,Grand Total,244,441,96,123,8,17,9493149,5920465,5899941,260139.9075
2008,Whitingham,Grand Total,610,1175,293,271,6,40,26457024,15796910,16118040,600372.9546
2008,Williamstown,Grand Total,1719,3242,734,792,24,169,71479119,45440916,44868107,1900496.448
2008,Williston,Grand Total,4489,8762,2076,2086,49,278,354286579,258076523,256557885,14534840.57
2008,Wilmington,Grand Total,1101,1888,412,578,28,83,55918793,38428865,36967670,1961299.673
2008,Windham,Grand Total,375,631,121,204,8,42,15145385,9251178,9366652,377745.905
2008,Windsor,Grand Total,1940,3407,698,1027,27,188,77658056,49832450,48890667,1993867.877
2008,Winhall,Grand Total,409,725,197,184,14,14,65545835,52586462,41807704,793064.9864
2008,Winooski,Grand Total,3577,5582,852,2314,56,355,121493578,75780500,75615702,3113593.208
2008,Wolcott,Grand Total,818,1577,347,373,11,87,30907644,18467416,18018656,714787.2283
2008,Woodbury,Grand Total,439,802,193,203,8,35,20552469,13254606,12976042,581638.1277
2008,Woodford,Grand Total,177,338,84,78,5,10,7397117,4503380,4526799,145912.3938
2008,Woodstock,Grand Total,1774,3051,708,905,38,123,107628502,76759322,71941415,3587719.714
2008,Worcester,Grand Total,492,958,237,201,10,44,22188870,14387305,14327660,633227.2112
2008,Suppressed,Grand Total,208,391,107,91,3,7,10472092,10366625,9387508,461630.9895
2009,Addison,Grand Total,1110,1999,431,601,17,61,45049986,28596248,28404765,1283347.372
2009,Albany,Grand Total,426,838,201,178,6,41,14188286,7782519,8174611,277441.096
2009,Alburgh,Grand Total,996,1878,439,454,20,83,41118869,25473273,25594184,1090452.777
2009,Andover,Grand Total,234,440,123,102,5,4,10214052,5965013,6074867,242281.1558
2009,Arlington,Grand Total,1311,2363,544,643,19,105,60605666.64,38649404,38351915,1729795.7
2009,Athens,Grand Total,179,369,79,78,1,21,5907065,3203182,3184770,103448.3108
2009,Bakersfield,Grand Total,600,1226,290,248,8,54,28482730,18076259,18017050,734022.3403
2009,Baltimore,Grand Total,115,222,57,47,1,10,4562522,2718960,2690744,108451.2346
2009,Barnard,Grand Total,444,810,221,193,6,24,21884255,15065358,16144046,810826.6874
2009,Barnet,Grand Total,807,1594,390,355,13,49,34874455,21810963,21951786,969518.5649
2009,Barre City,Grand Total,4317,7418,1293,2412,56,556,149297914,89315444.01,89268120.01,3528220.551
2009,Barre Town,Grand Total,4100,7785,1918,1788,69,325,211018175,139182040,140528128,6571776.86
2009,Barton,Grand Total,880,1647,355,433,15,77,28503821,15888498,15892236,627105.2772
2009,Belvidere,Grand Total,153,291,66,74,5,8,6131322,3572070,3514804,142255.7696
2009,Bennington,Grand Total,7030,12606,2422,3717,97,794,274497847,168729403,171428003,6638919.296
2009,Benson,Grand Total,464,899,214,206,5,39,18777353,11481704,11403396,461841.6891
2009,Berkshire,Grand Total,643,1367,318,240,11,74,27033332,16682415,16649422,687208.3964
2009,Berlin,Grand Total,1312,2419,539,617,17,139,67357442,45243034,46061969,2277518.487
2009,Bethel,Grand Total,1010,1866,420,461,29,100,41091718,25190200,25268850,1004311.473
2009,Bloomfield,Grand Total,100,181,46,41,1,12,3530252,1982593,2017452,83183.2153
2009,Bolton,Grand Total,583,1106,259,269,13,42,32334286,22175756,21459679,1001906.823
2009,Bradford,Grand Total,1320,2489,527,637,23,133,54174391,33946497,34317577,1508143.714
2009,Braintree,Grand Total,603,1110,259,270,9,65,21480880,13570068,13634084,562101.1426
2009,Brandon,Grand Total,2013,3749,858,965,30,160,81781099,50571393,50948932,2165147.735
2009,Brattleboro,Grand Total,6053,10345,1912,3335,110,696,249448484,157427121,160330617,6915646.113
2009,Bridgewater,Grand Total,496,862,209,242,6,39,19180159,12381839,12366132,517263.1612
2009,Bridport,Grand Total,605,1130,280,273,14,38,24492555,16886190,16971305,783600.2544
2009,Brighton,Grand Total,541,959,215,269,7,50,14689649,7697497,7683816,287040.1409
2009,Bristol,Grand Total,1927,3597,787,939,43,158,86128600,55854865,56239803,2073747.191
2009,Brookfield,Grand Total,574,1155,300,221,16,37,31187349,20907784,20937102,1028391.381
2009,Brookline,Grand Total,246,486,115,109,0,22,10036220,5862511,5943623,229307.589
2009,Brownington,Grand Total,433,894,208,169,3,53,13859228,7734584,7714525,296013.7036
2009,Brunswick,Grand Total,44,83,23,16,1,4,1572594,874421,874421,35564.3812
2009,Burke,Grand Total,835,1594,363,393,19,60,32557656,19845152,19934969,804721.9915
2009,Burlington,Grand Total,17517,27412,4630,11420,257,1210,787449907.3,529118096,539650488,26214807.3
2009,Cabot,Grand Total,645,1326,330,263,12,40,26258460,15758105,15983961,643403.9229
2009,Calais,Grand Total,805,1521,363,375,13,54,41637025,26143272,27161143,1315741.226
2009,Cambridge,Grand Total,1786,3451,767,819,32,168,85056802,54512506,55612309,2484431.285
2009,Canaan,Grand Total,461,880,219,195,9,38,14584650,8584193,8569111,321782.2413
2009,Castleton,Grand Total,1848,3340,795,899,21,133,80445799,50956282,51201047,2247374.832
2009,Cavendish,Grand Total,631,1180,283,287,9,52,26055500,16212760,16440763,607822.6724
2009,Charleston,Grand Total,484,899,215,224,8,37,14718372.01,7820898,7794363,309187.7648
2009,Charlotte,Grand Total,1862,3820,962,774,18,108,246780077,188872874,192012782,12457875.89
2009,Chelsea,Grand Total,607,1152,277,274,11,45,25622013,15950265,15713914,648751.3381
2009,Chester,Grand Total,1608,2940,682,778,28,120,58564538,36472428,36892067,1486229.593
2009,Chittenden,Grand Total,1745,2689,441,1170,24,110,65095479,41183406,41756058,1708875.891
2009,Clarendon,Grand Total,1317,2447,583,610,23,101,56146083,35225068,35472180,1561934.04
2009,Colchester,Grand Total,8059,14639,3223,4037,122,677,456822307.4,308566722.4,313595121.4,14790725.8
2009,Concord,Grand Total,564,1118,242,257,9,56,18354788,10079237,10056664,382675.5963
2009,Corinth,Grand Total,669,1270,307,294,16,52,26859452,16182247,16216828,672343.215
2009,Cornwall,Grand Total,562,1162,294,221,15,32,38404812,26295684,26768719,1374693.546
2009,Coventry,Grand Total,466,930,233,194,3,36,16501613,9233499,9222567,356708.0984
2009,Craftsbury,Grand Total,560,1040,252,260,8,40,21315689,12422720,12458314,522262.7455
2009,Danby,Grand Total,676,1291,309,298,12,57,26103167,15496580,15758488,663903.1527
2009,Danville,Grand Total,1156,2222,547,513,15,81,49617250,31266096,31657880,1372674.512
2009,Derby,Grand Total,2338,4439,1063,1036,32,207,95054766,60856483,61600551,2822923.595
2009,Dorset,Grand Total,1066,1900,453,496,31,86,69865286,48899284,50729822,2761000.117
2009,Dover,Grand Total,702,1197,272,356,21,53,25348259,15865929,15915022,618464.4775
2009,Dummerston,Grand Total,974,1771,444,448,20,62,53499261,34500290,35657049,1502555.273
2009,Duxbury,Grand Total,627,1212,314,264,3,46,34493328,23128778,23301539,1041886.862
2009,East Haven,Grand Total,141,270,63,61,2,15,4493915.01,2370906,2378335,91902.9404
2009,East Montpelier,Grand Total,1292,2524,605,561,17,109,73529661,49729142,50205563,2399710.988
2009,Eden,Grand Total,607,1164,244,279,11,73,19042692,11093219,11107307,416894.9155
2009,Elmore,Grand Total,404,813,210,166,12,16,23169364,15706204,16145596,791928.0762
2009,Enosburg,Grand Total,1349,2583,533,646,23,147,50602397,31356130,31549921,1350594.897
2009,Essex Junction,Grand Total,5672,10120,2047,3061,94,470,288846627.8,193060692.8,194828257.8,8635255.851
2009,Essex Town,Grand Total,4455,9332,2354,1790,36,275,330455600.8,231451759.8,236130016.8,11904226.75
2009,Fair Haven,Grand Total,1357,2536,528,638,13,178,48805606,29081391,29257842,1177481.255
2009,Fairfax,Grand Total,2129,4391,1062,889,19,159,119080771,79636167,80428264,3736918.332
2009,Fairfield,Grand Total,897,1844,428,389,13,67,42274476,27756841,27896665,1275476.367
2009,Fairlee,Grand Total,585,1010,217,299,12,57,31730690,22831411,23067263,1325384.454
2009,Fayston,Grand Total,586,1131,285,257,7,37,44095099,32192935,33394782,1649415.51
2009,Ferrisburgh,Grand Total,1376,2614,628,626,23,99,69239925,46088148,46403191,2099014.9
2009,Fletcher,Grand Total,569,1190,307,214,12,36,31904555,20682158,20769217,921293.237
2009,Franklin,Grand Total,781,1527,334,355,15,77,30551227,18993085,18983347,756312.4407
2009,Georgia,Grand Total,2002,4347,1082,724,23,173,112723073,74521559,76387821,3468625.817
2009,Glover,Grand Total,510,1017,244,215,13,38,19754302,12243346,12016280,543725.2035
2009,Goshen,Grand Total,90,161,36,47,1,6,4255732,2725074,2753455,121261.2321
2009,Grafton,Grand Total,317,633,172,124,8,13,17321594,10465929,10572074,449882.0585
2009,Granby,Grand Total,33,62,20,8,3,2,873873,410154,410154,14699
2009,Grand Isle,Grand Total,1086,2014,506,474,24,82,62310832,41236048,40884015,1926290.052
2009,Granville,Grand Total,166,295,61,80,5,20,5403548,2959903,3010321,120087.782
2009,Greensboro,Grand Total,390,736,170,193,4,23,15610876,9392050,9501296,405413.7724
2009,Groton,Grand Total,477,958,226,205,3,43,19558125,11469556,11540200,544525.0552
2009,Guildhall,Grand Total,123,221,55,53,4,11,4242266,2424558,2408215,87095.6815
2009,Guilford,Grand Total,1070,1959,442,524,22,82,52289014,34246986,34599616,1437438.246
2009,Halifax,Grand Total,335,622,155,154,6,20,13715750,8222427,8069917,323887.872
2009,Hancock,Grand Total,189,315,63,100,3,23,6259325,3460100,3464792,137272.9028
2009,Hardwick,Grand Total,1446,2795,573,680,21,172,46884830.1,26978340,27031959,1068311.72
2009,Hartford,Grand Total,5268,9469,2015,2674,79,500,264418312,175145494,177448000,8081110.303
2009,Hartland,Grand Total,1665,3161,782,735,24,124,87348010.01,57135883,57975259,2762088.891
2009,Highgate,Grand Total,1618,3257,734,697,19,168,66705263,41497863,41640224,1739480.54
2009,Hinesburg,Grand Total,2249,4379,1057,1002,34,156,140354047,96605150,96856850,4771156.654
2009,Holland,Grand Total,282,582,139,108,1,34,9358159,4954329,5217960,194877.6275
2009,Hubbardton,Grand Total,322,605,152,141,6,23,14384032,8990686,9188656,431553.4792
2009,Huntington,Grand Total,946,1874,463,399,14,70,53252178.7,35458695,35810771,1606105.81
2009,Hyde Park,Grand Total,1454,2729,629,677,18,130,72244742,48020496,49134431,2674175.5
2009,Ira,Grand Total,191,405,103,74,6,8,9979681,6424694,6527784,293892.1959
2009,Irasburg,Grand Total,549,1125,274,227,2,46,18185969,10998688,11110188,431321.5808
2009,Isle La Motte,Grand Total,264,484,119,119,8,18,10980935,6513036,6633197,248530.892
2009,Jamaica,Grand Total,478,871,195,243,10,30,18879864.01,11793485,12258700,519191.1566
2009,Jay,Grand Total,225,432,103,97,2,23,8442330,5208565,5264342,222505.2275
2009,Jericho,Grand Total,2008,4106,1019,851,14,124,134772946,92420070,93485650,4515887.828
2009,Jericho ID,Grand Total,431,1038,288,116,3,24,33742241,24624732,25130051,1259772.454
2009,Johnson,Grand Total,1447,2567,472,767,19,189,49148901.33,28852198,28429658,1203975.544
2009,Killington,Grand Total,631,942,194,405,12,20,25855775.01,16226559,16550905,623664.1584
2009,Kirby,Grand Total,211,427,112,81,3,15,10076371,6472653,6557228,286745.0862
2009,Landgrove,Grand Total,77,148,42,30,0,5,4882139,3625746,3989316,235901.55
2009,Leicester,Grand Total,492,967,246,216,4,26,21254356.1,12784658.79,12831839.79,566464.3076
2009,Lemington,Grand Total,38,68,17,18,0,3,976037,429609,430718,15778
2009,Lincoln,Grand Total,651,1274,290,292,17,52,32512947,20574097,21031619,988927.5179
2009,Londonderry,Grand Total,940,1674,379,462,19,80,42151949,27892574.01,27849062.01,1391118.656
2009,Lowell,Grand Total,386,783,175,177,4,30,10180453,6083975,6074581,244017.721
2009,Ludlow,Grand Total,1094,1814,412,582,20,80,60053643,42791889,41404732,2058133.648
2009,Lunenburg,Grand Total,550,1063,266,225,15,44,16852925,9029884,9025127,327694.3929
2009,Lyndon,Grand Total,2596,4703,1004,1281,40,271,94170810,55664124,57648613,2568770.817
2009,Maidstone,Grand Total,81,165,48,24,1,8,3112278,1786639,1787835,60624.572
2009,Manchester,Grand Total,2366,4154,903,1209,60,194,140461826,92582261,95406630,4793866.822
2009,Marlboro,Grand Total,413,755,188,187,12,26,22681089,14673134,15114973,719987.8955
2009,Marshfield,Grand Total,742,1465,341,306,21,74,32019194,20218912,20517581,867492.7809
2009,Mendon,Grand Total,563,1031,256,263,6,38,35798695,24317938,25245925,1278253.691
2009,Middlebury,Grand Total,3326,5781,1192,1807,49,278,161588948,106514850,107455151,5066307.965
2009,Middlesex,Grand Total,863,1735,445,353,6,59,47046168,32216755,32285786,1444997.789
2009,Middletown Springs,Grand Total,386,718,192,165,7,22,16792999,10720549,10730713,456765.8755
2009,Milton,Grand Total,5242,10241,2336,2319,75,512,267683572,176185903,175833383,7828825.506
2009,Monkton,Grand Total,867,1855,488,310,10,59,53737837,35766797,36467033,1795936.253
2009,Montgomery,Grand Total,563,1051,231,270,7,55,20350374,12434243,12400118,514853.3843
2009,Montpelier,Grand Total,4250,7138,1399,2404,74,373,214791597,144765604,146123618,6819281.65
2009,Moretown,Grand Total,835,1557,382,399,8,46,43694074,28904113,29158029,1329669.93
2009,Morgan,Grand Total,332,641,170,128,9,25,15001413,9419860,9405616,395066.4789
2009,Morristown,Grand Total,2680,4903,1011,1358,33,278,119645343,73989270,74398949,3429202.874
2009,Mt. Holly,Grand Total,651,1219,305,287,12,47,27375541,16915618,17145026,667613.8153
2009,Mt. Tabor,Grand Total,78,152,37,33,0,8,2761112,1471006,1468634,57673.4283
2009,N. Bennington ID,Grand Total,514,968,200,257,7,50,22988883,14507198,14615502,580231.3006
2009,New Haven,Grand Total,900,1708,427,409,9,55,43529173,29043725,28993828,1319199.736
2009,Newark,Grand Total,252,491,110,113,6,23,8825920,4771188,4859896,184496.647
2009,Newbury,Grand Total,833,1564,376,375,11,71,33611560,20346311,20543217,869314.6065
2009,Newfane,Grand Total,844,1495,374,396,11,63,37880034,24510523,24762187,1067530.322
2009,Newport City,Grand Total,2007,3556,675,1068,30,234,69412873,40745181,41659136,1874399.924
2009,Newport Town,Grand Total,839,1650,392,363,14,70,30589110,19124794,19316557,854316.4424
2009,North Hero,Grand Total,438,796,224,192,7,15,24825797,16388593,16508007,726964.3174
2009,Northfield,Grand Total,2272,4160,924,1112,32,204,98701454,62498329,62924838,2645320.581
2009,Norton,Grand Total,80,135,33,41,2,4,2238244,1220894,1226489,42020.8264
2009,Norwich,Grand Total,1774,3465,821,811,42,100,165372648,120295118,125504214,7322767.21
2009,Orange,Grand Total,624,1168,272,295,7,50,24515509,14905829,14907824,602974.2224
2009,Orleans,Grand Total,557,940,166,314,14,63,15703280,8334640,8318043,309217.0478
2009,Orwell,Grand Total,592,1197,286,237,11,58,23535539,14518364,14402723,604450.4499
2009,Panton,Grand Total,305,616,162,120,4,19,17481246,11287860,10848444.83,514751.1725
2009,Pawlet,Grand Total,692,1338,324,303,11,54,27793236,17356173,17718090,627725.2902
2009,Peacham,Grand Total,344,679,175,149,1,19,18972626,12837331,13112982,620149.8247
2009,Peru,Grand Total,201,369,94,89,5,13,12774284,8307393,8478883,476025.0848
2009,Pittsfield,Grand Total,255,470,114,122,5,14,13229868,8824710,9336845,531292.3573
2009,Pittsford,Grand Total,1502,2813,683,693,17,109,70370067,45199718,45840324,2023098.604
2009,Plainfield,Grand Total,750,1306,266,401,8,75,31434934,20172010,20720016,917383.2684
2009,Plymouth,Grand Total,267,467,123,124,9,11,12585788,7812070,8040188,380276.5563
2009,Pomfret,Grand Total,449,838,218,198,8,25,25841155,16327287,16981750,755885.8855
2009,Poultney,Grand Total,1452,2659,615,700,26,111,56823007,33710811,34447414,1292811.776
2009,Pownal,Grand Total,1514,2983,717,637,22,138,61533357,37904245,38314823,1074777.357
2009,Proctor,Grand Total,873,1666,377,397,15,84,39264820.01,24878673,25138733,1144404.606
2009,Putney,Grand Total,1241,2144,428,668,32,113,57251872,40125607,38596230,1695317.438
2009,Randolph,Grand Total,2150,3942,884,1022,39,205,92825596,58201100,58459027,2549520.659
2009,Reading,Grand Total,342,640,154,155,6,27,16126735,9864507,9988101,391113.7751
2009,Readsboro,Grand Total,345,639,145,162,5,33,13174811,8144365,8208500,235043.4217
2009,Richford,Grand Total,993,1968,414,453,18,108,32751945,17982886,17961288,702525.7755
2009,Richmond,Grand Total,2081,4168,984,907,33,157,134710982,94228890,95339589,4854024.492
2009,Ripton,Grand Total,286,567,131,128,4,23,13994016,8758383,10234572,516846.4869
2009,Rochester,Grand Total,583,1050,253,274,10,46,25935336,16537568,16697182,716106.83
2009,Rockingham,Grand Total,2395,4450,905,1185,47,258,87072886,52886029,53435500,2230229.059
2009,Roxbury,Grand Total,319,616,156,124,5,34,14168258,8785208,8903802,399863.6882
2009,Royalton,Grand Total,1233,2211,493,621,21,98,48024813,29881022,29854494,1252379.298
2009,Rupert,Grand Total,302,592,168,112,4,18,18965196,8512943,8879860,388357.925
2009,Rutland City,Grand Total,8115,13773,2579,4589,116,831,306172628,189953462,190254088,8242445.975
2009,Rutland Town,Grand Total,2138,3896,964,1016,23,135,126597764,86439220.29,88004400.29,4566656.423
2009,Ryegate,Grand Total,566,1089,268,248,5,45,21321744,12796413,12750288,511868.8699
2009,Salisbury,Grand Total,550,1075,250,238,9,53,24743674,15302941,15247008,636414.3149
2009,Sandgate,Grand Total,167,305,75,80,2,10,7067168,4101257,4123896,150142.1236
2009,Searsburg,Grand Total,30,72,19,7,0,4,1059701,498837,506224,21964
2009,Shaftbury ID,Grand Total,257,554,146,88,1,22,15301161,10183903,10358383,444620.13
2009,Shaftsbury,Grand Total,1419,2719,718,593,15,93,67314009.95,45282652,46007644,1901004.732
2009,Sharon,Grand Total,730,1386,318,340,14,58,38411750,25633854,25668235,1220683.994
2009,Sheffield,Grand Total,329,644,152,138,1,38,11478822,6252514,6310992,247386.4778
2009,Shelburne,Grand Total,3752,7127,1683,1788,43,238,467688122,358909858,337322298,21207790.09
2009,Sheldon,Grand Total,977,1988,442,423,11,101,43296178,28066064,27712773,1207818.331
2009,Shoreham,Grand Total,611,1179,296,268,7,40,25796402,17056445,16621752,681502.6086
2009,Shrewsbury,Grand Total,571,1037,273,264,4,30,29443569,19167626,19549631,934385.3286
2009,South Burlington,Grand Total,9473,16431,3465,5245,120,643,612148979,433886898,444540329,22913632.18
2009,South Hero,Grand Total,885,1665,431,394,6,54,60536921,42050186,42459759,2281244.725
2009,Springfield,Grand Total,4469,8251,1797,2101,70,501,176068598,107881528,107854892,4508083.148
2009,St. Albans City,Grand Total,3283,6001,1073,1773,50,387,135389991,85550666,86115117,3900252.445
2009,St. Albans Town,Grand Total,2904,5786,1338,1248,50,268,148623798,97470518,98266207,4518362.074
2009,St. George,Grand Total,335,640,134,157,4,40,18981203,12060420,12111635,577103.486
2009,St. Johnsbury,Grand Total,3301,6169,1250,1625,57,369,132421199.5,81227916,81558042,3629883.16
2009,Stamford,Grand Total,416,819,210,171,9,26,20717525,13440156,13507246,237815.5507
